Merchant Name,Merchant ID,Store Name,Store ID,Updated On,Created On,Type,Category,Subcategory,Status,Transaction ID,Linked Transaction ID,Partner transaction ID 1,Partner transaction ID 2,Long Order ID,Short Order ID,Booking ID,Order Channel,Order Type,Payment Method,Receiving account / Source of fund,Terminal ID,Channel,Offer Type,Grab Fee (%),Points Multiplier,Points Issued,Settlement ID,Transfer Date,Amount,Tax on Order Value,Restaurant Packaging Charge,Non-Member Fee,Restaurant Service Charge,Offer,Discount (Merchant-Funded),Delivery Fee Discount (Merchant-Funded),Delivery Charge (Grab Online Store),Delivery Charge (Merchant Delivery),GrabExpress Delivery Service Fee,Net Sales,Net MDR,Tax on MDR,Grab Fee,Marketing success fee,Delivery Commission,Channel Commission,Order commission,Step-up commission,GrabKitchen Commission,GrabKitchen Other Commission,Withholding Tax,Total,Tax on MDR (%),Delivery Commission (%),Channel Commission (%),Order Commission (%),"Tax on GrabFood/GrabMart commission, adjustments, ads",Tax on Total GrabKitchen Commission,Cancellation Reason,Cancelled by,Reason for Refund,Description,Incident group,Incident alias,Customer refund Item,Appeal link,Appeal status
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,10 Jul 2026 5:38 PM,10 Jul 2026 5:15 PM,GrabFood,Payment ,,Transferred,34713082240,,,,00175190655-C8BZSBKXFGDEN2,GF-344,A-9IN9HU7GXWSUAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDGWHEMR08Q,11 Jul 2026 3:18 AM,41000,0,0,,0,,0,0,,0,0,41000,,,,0,,,-8200,0,0,0,0,32800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,10 Jul 2026 2:53 PM,10 Jul 2026 2:05 PM,GrabFood,Payment ,,Transferred,34710440240,,,,001628897372-C8BZN6LXN32XNN,GF-081,A-9IMO69GGX4WQAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDGWHEMR08Q,11 Jul 2026 3:18 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,9 Jul 2026 8:23 PM,9 Jul 2026 7:55 PM,GrabFood,Payment ,,Transferred,34698341274,,,,001017226461-C8BZAF4DE2V1N2,GF-178,A-9IJKCC6GXAFIAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDWAXCJDLQH,10 Jul 2026 3:16 AM,75000,0,0,,0,,0,0,,0,0,75000,,,,0,,,-15000,0,0,0,0,60000,,,,,-1486.49,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,9 Jul 2026 5:01 PM,9 Jul 2026 4:39 PM,GrabFood,Payment ,,Transferred,34694301956,,,,001835188016-C8BYUGNYKETAGN,GF-098,A-9IJ2EOBWW4EHAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDWAXCJDLQH,10 Jul 2026 3:16 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,9 Jul 2026 3:49 PM,9 Jul 2026 3:15 PM,GrabFood,Payment ,,Transferred,34693181961,,,,0016053057-C8BYTVKJAA53EN,GF-482,A-9IIQNACGWJ89AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDWAXCJDLQH,10 Jul 2026 3:16 AM,69000,0,0,,0,,0,0,,0,0,69000,,,,0,,,-13800,0,0,0,0,55200,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,8 Jul 2026 7:08 PM,8 Jul 2026 6:26 PM,GrabFood,Payment ,,Transferred,34678984262,,,,00132166412-C8BYBGMWG7WTJT,GF-442,A-9IF8BDOWWSI8AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDAMFQYZZPQ,9 Jul 2026 3:16 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,7 Jul 2026 7:22 PM,7 Jul 2026 6:36 PM,GrabFood,Payment ,,Transferred,34661419894,,,,001813716926-C8BXETNWA7B2NJ,GF-115,A-9IB5EUXWWIUOAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDQSQXFREQH,8 Jul 2026 3:15 AM,152000,0,0,,0,,0,0,,0,0,152000,,,,0,,,-30400,0,0,0,0,121600,,,,,-3012.61,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,7 Jul 2026 7:08 PM,7 Jul 2026 6:46 PM,GrabFood,Payment ,,Transferred,34661119163,,,,0017178920-C8BXEU5UTE6EMA,GF-484,A-9IB6B6AWW3JSAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDQSQXFREQH,8 Jul 2026 3:15 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-1010.81,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,7 Jul 2026 5:51 PM,7 Jul 2026 5:33 PM,GrabFood,Payment ,,Transferred,34659527104,,,,001167060505-C8BXEBBDEBNTLN,GF-989,A-9IAVMRLWX89SAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDQSQXFREQH,8 Jul 2026 3:15 AM,58000,0,0,,0,,0,0,,0,0,58000,,,,0,,,-11600,0,0,0,0,46400,,,,,-1149.55,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,7 Jul 2026 2:57 PM,7 Jul 2026 2:39 PM,GrabFood,Payment ,,Transferred,34656741763,,,,00104971738-C8BXBGMEGP4YRA,GF-212,A-9IAFO5LGWXQGAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDQSQXFREQH,8 Jul 2026 3:15 AM,119000,0,0,,0,,0,0,,0,0,119000,,,,0,,,-23800,0,0,0,0,95200,,,,,-2358.56,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,7 Jul 2026 2:05 PM,7 Jul 2026 1:51 PM,GrabFood,Payment ,,Transferred,34655923164,,,,001522121675-C8BXA6DEKFJZVE,GF-749,A-9IABAIJWXAFPAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDQSQXFREQH,8 Jul 2026 3:15 AM,33000,0,0,,0,,0,0,,0,0,33000,,,,0,,,-6600,0,0,0,0,26400,,,,,-654.05,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,6 Jul 2026 7:21 PM,6 Jul 2026 6:43 PM,GrabFood,Payment ,,Transferred,34643157744,,,,00150072197-C8BWHAUJTUBZA2,GF-546,A-9I729ETG2N4PAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDWZIT77QK1,7 Jul 2026 3:21 AM,66000,0,0,,0,,0,0,,0,0,66000,,,,0,,,-13200,0,0,0,0,52800,,,,,-1308.11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,6 Jul 2026 6:25 PM,6 Jul 2026 5:55 PM,GrabFood,Payment ,,Transferred,34641952414,,,,00124548824-C8BWGX3VAUM3AE,GF-322,A-9I6TSWLGXAL5AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDWZIT77QK1,7 Jul 2026 3:21 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-1010.81,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,5 Jul 2026 8:18 PM,5 Jul 2026 7:54 PM,GrabFood,Payment ,,Transferred,34626180634,,,,001264868477-C8BVL2CYRFEVLT,GF-217,A-9I34TJNGWP8QAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID67HI1FFPL,6 Jul 2026 3:10 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-1010.81,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,5 Jul 2026 7:19 PM,5 Jul 2026 6:52 PM,GrabFood,Payment ,,Transferred,34625038985,,,,001381448998-C8BVLJ5CRYDHJ2,GF-285,A-9I2V8PCGW7CDAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID67HI1FFPL,6 Jul 2026 3:10 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-1010.81,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,5 Jul 2026 7:17 PM,5 Jul 2026 6:23 PM,GrabFood,Payment ,,Transferred,34624991956,,,,0010855509-C8BVLBNBNYAKCE,GF-320,A-9I2SHQ7WWP8QAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID67HI1FFPL,6 Jul 2026 3:10 AM,156000,0,0,,0,,0,0,,0,0,156000,,,,0,,,-31200,0,0,0,0,124800,,,,,-3091.89,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,5 Jul 2026 2:56 PM,5 Jul 2026 2:30 PM,GrabFood,Payment ,,Transferred,34620512361,,,,001184806812-C8BVG3UTT6EBVA,GF-746,A-9I278K3WX27VAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SID67HI1FFPL,6 Jul 2026 3:10 AM,116000,0,0,,0,,0,0,,0,0,116000,,,,0,,,-23200,0,0,0,0,92800,,,,,-2299.1,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,4 Jul 2026 6:32 PM,4 Jul 2026 6:17 PM,GrabFood,Payment ,,Transferred,34605859330,,,,0014450871-C8BUNRCYNBEWAT,GF-626,A-9HUO74PGW878AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDXLLROSMSS,5 Jul 2026 3:20 AM,45000,0,0,,0,,0,0,,0,0,45000,,,,0,,,-9000,0,0,0,0,36000,,,,,-891.89,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,4 Jul 2026 4:03 PM,4 Jul 2026 3:43 PM,GrabFood,Payment ,,Transferred,34603292803,,,,001065764466-C8BULUUYMGLYA6,GF-977,A-9HUA4UIWX5MVAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDXLLROSMSS,5 Jul 2026 3:20 AM,45000,0,0,,0,,0,0,,0,0,45000,,,,0,,,-9000,0,0,0,0,36000,,,,,-891.89,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,4 Jul 2026 4:01 PM,4 Jul 2026 3:33 PM,GrabFood,Payment ,,Transferred,34603259383,,,,001797091071-C8BULTA3V8ADBA,GF-886,A-9HU96SKWXAMNAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDXLLROSMSS,5 Jul 2026 3:20 AM,62000,0,0,,0,,0,0,,0,0,62000,,,,0,,,-12400,0,0,0,0,49600,,,,,-1228.83,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,3 Jul 2026 7:46 PM,3 Jul 2026 7:18 PM,GrabFood,,,Cancelled,,,,,00131799262-C8BTTEE3CRMGFA,GF-362,A-9HQPU9OGXC57AV,,Not Paid,Cashless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Kami sangat sibuk sekarang,Merchant,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,3 Jul 2026 4:57 PM,3 Jul 2026 4:40 PM,GrabFood,Payment ,,Transferred,34585641343,,,,00149131992-C8BTRFTVTAMGNN,GF-720,A-9HQBF3BGXC57AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDF0EBCDGYI,4 Jul 2026 3:21 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,3 Jul 2026 4:32 PM,3 Jul 2026 4:09 PM,GrabFood,Payment ,,Transferred,34585237041,,,,00135126705-C8BTPF5VAFJTME,GF-880,A-9HQ8L74GX3LSAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDF0EBCDGYI,4 Jul 2026 3:21 AM,102000,0,0,,0,,0,0,,0,0,102000,,,,0,,,-20400,0,0,0,0,81600,,,,,-2021.62,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,2 Jul 2026 8:14 PM,2 Jul 2026 7:42 PM,GrabFood,Payment ,,Transferred,34570890943,,,,00104577193-C8BKV2KWT2XZCJ,GF-072,A-9HMO9JGWWRGVAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDBDKNIVSE4,3 Jul 2026 3:19 AM,95000,0,0,,0,,0,0,,0,0,95000,,,,0,,,-19000,0,0,0,0,76000,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,2 Jul 2026 3:05 PM,2 Jul 2026 2:27 PM,GrabFood,Payment ,,Transferred,34565023481,,,,001512045140-C8BKR6UDN3L2J6,GF-712,A-9HLRE8AGX63BAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDBDKNIVSE4,3 Jul 2026 3:19 AM,33000,0,0,,0,,0,0,,0,0,33000,,,,0,,,-6600,0,0,0,0,26400,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,2 Jul 2026 2:40 PM,2 Jul 2026 2:14 PM,GrabFood,Payment ,,Transferred,34564631688,,,,001771075970-C8BKR3DAFB4GKA,GF-582,A-9HLQ8VJWW8JUAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDBDKNIVSE4,3 Jul 2026 3:19 AM,110000,0,0,,0,,0,0,,0,0,110000,,,,0,,,-22000,0,0,0,0,88000,,,,,-2180.18,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,1 Jul 2026 9:42 PM,1 Jul 2026 9:26 PM,GrabFood,Payment ,,Transferred,34553417484,,,,00192188277-C8BKCZM3APAWVA,GF-457,A-9HITVPIW28CTAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDIOHFFDVAB,2 Jul 2026 3:17 AM,62000,0,0,,0,,0,0,,0,0,62000,,,,0,,,-12400,0,0,0,0,49600,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,1 Jul 2026 9:17 PM,1 Jul 2026 8:57 PM,GrabFood,Payment ,,Transferred,34553010819,,,,001571765351-C8BKCTVCCAKAGN,GF-305,A-9HIRAVKGW6W5AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDIOHFFDVAB,2 Jul 2026 3:17 AM,62000,0,0,,0,,0,0,,0,0,62000,,,,0,,,-12400,0,0,0,0,49600,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,1 Jul 2026 5:08 PM,1 Jul 2026 4:27 PM,GrabFood,Payment ,,Transferred,34547827469,,,,001320794620-C8BJWABGN7D1NN,GF-012,A-9HI2J72GWOPQAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDIOHFFDVAB,2 Jul 2026 3:17 AM,71000,0,0,,0,,0,0,,0,0,71000,,,,0,,,-14200,0,0,0,0,56800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,1 Jul 2026 4:51 PM,1 Jul 2026 4:12 PM,GrabFood,Payment ,,Transferred,34547509849,,,,00164400433-C8BJV6L3CUXGE2,GF-624,A-9HIX8RGGXAFFAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDIOHFFDVAB,2 Jul 2026 3:17 AM,71000,0,0,,0,,0,0,,0,0,71000,,,,0,,,-14200,0,0,0,0,56800,,,,,-11,0,,,,,,,,,
